LINK,A,B,a0,a1,a2,a3,a4
41265,19227,19440,39.7936507979,0.0,0.0,0.0,9.09777110148e-12
41266,19228,20098,81.2856908623,0.0,0.0,0.0,1.85838342163e-11
41267,19228,20233,228.478114615,0.0,0.0,0.0,5.22355085996e-11
41268,19228,21780,89.2222355124,0.0,0.0,0.0,2.03983163037e-11
41269,19229,19795,1.95583476019,0.0,0.0,0.0,4.47150150936e-13
41270,19229,20595,22.5954180429,0.0,0.0,0.0,5.16584774644e-12
41271,19230,21140,23.9685381651,0.0,0.0,0.0,5.47977552929e-12
41272,19230,19131,38.8688018171,0.0,0.0,0.0,8.88632871905e-12
41273,19230,18953,166.987238446,0.0,0.0,0.0,3.81772378705e-11
41274,19231,21248,0.940689030405,0.0,0.0,0.0,1.41103354561e-13
41275,19232,21209,0.760313091512,0.0,0.0,0.0,1.14046963727e-13
41276,19232,21072,9.65618206291,0.0,0.0,0.0,1.44842730944e-12
41277,19233,21207,0.672861764372,0.0,0.0,0.0,1.53832136345e-13
41278,19233,19301,8.47663964711,0.0,0.0,0.0,1.93796059605e-12
41279,19233,19232,57.1485807548,0.0,0.0,0.0,1.30655191483e-11
41280,19234,19233,26.1380256594,0.0,0.0,0.0,5.97577175569e-12
41281,19234,19235,8.75454440078,0.0,0.0,0.0,2.00149620502e-12
41282,19235,19496,10.6496339216,0.0,0.0,0.0,2.43475855547e-12
41283,19235,19319,10.538962719,0.0,0.0,0.0,2.40945649725e-12
41284,19235,19236,7.63789793004,0.0,0.0,0.0,1.74620437358e-12
41285,19235,19234,8.75454440078,0.0,0.0,0.0,2.00149620502e-12
41286,19236,19237,8.10539286848,0.0,0.0,0.0,1.85308478932e-12
41287,19236,19320,10.3692931872,0.0,0.0,0.0,2.37066602359e-12
41288,19236,19235,7.63789793004,0.0,0.0,0.0,1.74620437358e-12
41289,19237,20917,59.6007652085,0.0,0.0,0.0,1.36261465954e-11
41290,19237,19236,7.97691647302,0.0,0.0,0.0,1.8237120423e-12
41291,19238,20625,3.17438491624,0.0,0.0,0.0,1.16249447616e-12
41292,19238,20624,5.2188825906,0.0,0.0,0.0,1.91121188621e-12
41293,19238,20665,1178.39155599,0.0,0.0,0.0,4.3153987646e-10
41294,19239,20625,774.838142595,0.0,0.0,0.0,2.8375420261e-10
41295,19240,19241,198.650768072,0.0,0.0,0.0,4.54162707069e-11
41296,19240,21858,17.1527718652,0.0,0.0,0.0,3.92152991889e-12
41297,19240,21859,17.4552928092,0.0,0.0,0.0,3.99069337202e-12
41298,19241,21864,10.7339521023,0.0,0.0,0.0,2.45403568867e-12
41299,19241,19240,198.650768072,0.0,0.0,0.0,4.54162707069e-11
41300,19242,20863,1.53307851506,0.0,0.0,0.0,3.50498060142e-13
41301,19242,20861,77.1320793538,0.0,0.0,0.0,1.76342202455e-11
41302,19242,20304,29.8640040688,0.0,0.0,0.0,6.82761867143e-12
41303,19243,19039,3.27162592228,0.0,0.0,0.0,7.47971175647e-13
41304,19243,19302,124.887012204,0.0,0.0,0.0,2.85521289904e-11
41305,19243,21811,7.53182632963,0.0,0.0,0.0,1.72195389338e-12
41306,19244,19783,1.3883932017,0.0,0.0,0.0,3.17419570576e-13
41307,19244,20801,1.84656868109,0.0,0.0,0.0,4.2216933724e-13
41308,19245,21050,1.93318614607,0.0,0.0,0.0,4.41972141305e-13
41309,19245,21079,1.12979648969,0.0,0.0,0.0,2.5829823724e-13
41310,19245,21048,2.05558872494,0.0,0.0,0.0,3.08338308741e-13
41311,19246,19247,85.6218163542,0.0,0.0,0.0,1.95751752067e-11
41312,19246,21364,30.1175663989,0.0,0.0,0.0,6.88558902581e-12
